"file_name","pp","day","date","task_code","training_phase","training_phase_label","visual","score","c","tau","pitch_error","max_lyap_stim_short","max_lyap_stim_long","max_lyap_user_short","max_lyap_user_long","training_condition","Training","task_label","trial","pre_score","pre_c","pre_tau","pre_pitch_error","pre_max_lyap_stim_short","pre_max_lyap_stim_long","pre_max_lyap_user_short","pre_max_lyap_user_long","score_delta","c_delta","tau_delta","pitch_error_delta","max_lyap_stim_short_delta","max_lyap_stim_long_delta","max_lyap_user_short_delta","max_lyap_user_long_delta"
"trial_log-200205-110642_task011_aud1_vis0_eps000_pp22_d2_test_SCT","22",2,"200205-110642","11",2,"Retention",0,0.314,0.9,0.067,2.869,0.178768510784182,0.0151411711309863,0.43678566845486,0.0906201584908233,"10","Periodic Fixed","Periodic Fixed",5,0.2548,0.7606,0.0722,3.0524,0.23026069161232,0.0423698889260311,0.455094902644862,0.170923041352316,0.232339089481947,18.3276360767815,-7.20221606648201,-6.00838684313982,-22.3625580500006,-64.2643124285277,-4.02316837292493,-46.9818944398305
"trial_log-200205-142328_task011_aud1_vis0_eps000_pp23_d1_test_SCT","23",1,"200205-142328","11",-1,"PreTest",0,0.543,0.802,-0.298,1.478,0.183918426477491,0.0346792015076958,0.271708596591844,0.124868140610886,"30","Chaotic Non-interactive","Periodic Fixed",1,0.5514,0.8448,-0.012,1.5338,0.172368779413053,0.0285274324085539,0.262617732224497,0.108019166486331,-0.015233949945593,-5.06628787878787,2383.33333333333,-3.6380232103273,6.70054467158546,21.564398124022,3.46163387001451,15.5981338058995
"trial_log-200205-142432_task011_aud1_vis0_eps000_pp23_d1_test_SCT","23",1,"200205-142432","11",-1,"PreTest",0,0.475,0.695,0.094,1.463,0.1627699873717,0.032938624653941,0.237926697861018,0.0796985534077249,"30","Chaotic Non-interactive","Periodic Fixed",2,0.5514,0.8448,-0.012,1.5338,0.172368779413053,0.0285274324085539,0.262617732224497,0.108019166486331,-0.138556401886108,-17.7320075757576,-883.333333333333,-4.6159864389099,-5.5687532707712,15.4629837772023,-9.40189154568278,-26.218137021257
"trial_log-200205-142535_task011_aud1_vis0_eps000_pp23_d1_test_SCT","23",1,"200205-142535","11",-1,"PreTest",0,0.626,0.889,0.102,1.42,0.170283124401349,0.0160017591235105,0.249221230938094,0.0883202516255473,"30","Chaotic Non-interactive","Periodic Fixed",3,0.5514,0.8448,-0.012,1.5338,0.172368779413053,0.0285274324085539,0.262617732224497,0.108019166486331,0.135291984040624,5.23200757575758,-950,-7.41948102751337,-1.20999581177394,-43.9074681017827,-5.1011411807299,-18.2364995968343
"trial_log-200205-142639_task011_aud1_vis0_eps000_pp23_d1_test_SCT","23",1,"200205-142639","11",-1,"PreTest",0,0.577,0.9,0.088,1.559,0.173267014702334,0.0300038860179396,0.260547434303141,0.0844482679417728,"30","Chaotic Non-interactive","Periodic Fixed",4,0.5514,0.8448,-0.012,1.5338,0.172368779413053,0.0285274324085539,0.262617732224497,0.108019166486331,0.0464272760246644,6.53409090909091,-833.333333333333,1.64297822401877,0.521112519529269,5.1755572960115,-0.788331352882921,-21.8210335362482
"trial_log-200205-142744_task011_aud1_vis0_eps000_pp23_d1_test_SCT","23",1,"200205-142744","11",-1,"PreTest",0,0.536,0.938,-0.046,1.749,0.17160534411239,0.0290136907396828,0.293684701428387,0.162760618845723,"30","Chaotic Non-interactive","Periodic Fixed",5,0.5514,0.8448,-0.012,1.5338,0.172368779413053,0.0285274324085539,0.262617732224497,0.108019166486331,-0.0279289082335872,11.032196969697,283.333333333333,14.0305124527318,-0.442908108569554,1.70452890454682,11.8297302092811,50.67753634844
"trial_log-200205-154452_task011_aud1_vis0_eps000_pp23_d1_test_SCT","23",1,"200205-154452","11",1,"PostTest",0,0.481,0.926,0.123,1.924,0.180077661777886,0.0319771675295021,0.445644454471068,0.124327000852126,"30","Chaotic Non-interactive","Periodic Fixed",1,0.5514,0.8448,-0.012,1.5338,0.172368779413053,0.0285274324085539,0.262617732224497,0.108019166486331,-0.127675009067827,9.61174242424243,-1125,25.4400834528622,4.47231940208858,12.0926940481113,69.6932079552466,15.0971673789566
"trial_log-200205-154603_task011_aud1_vis0_eps000_pp23_d1_test_SCT","23",1,"200205-154603","11",1,"PostTest",0,0.659,0.899,-0.269,1.364,0.213163674627519,0.0148447584638347,0.444099144249045,0.089942612984098,"30","Chaotic Non-interactive","Periodic Fixed",2,0.5514,0.8448,-0.012,1.5338,0.172368779413053,0.0285274324085539,0.262617732224497,0.108019166486331,0.195139644541168,6.4157196969697,2141.66666666667,-11.0705437475551,23.6672182476318,-47.9632157172915,69.1047822579666,-16.7345796956508
"trial_log-200205-154707_task011_aud1_vis0_eps000_pp23_d1_test_SCT","23",1,"200205-154707","11",1,"PostTest",0,0.769,0.958,-0.295,1.246,0.225905374159092,0.0282489918776474,0.382751157689872,0.102846108204098,"30","Chaotic Non-interactive","Periodic Fixed",3,0.5514,0.8448,-0.012,1.5338,0.172368779413053,0.0285274324085539,0.262617732224497,0.108019166486331,0.394631846209648,13.3996212121212,2358.33333333333,-18.7638544790716,31.0593339050965,-0.976044836138315,45.7445978410475,-4.78901888479895
"trial_log-200206-151011_task011_aud1_vis0_eps000_pp23_d2_test_SCT","23",2,"200206-151011","11",2,"Retention",0,0.452,0.944,0.064,2.09,0.195008418716132,0.0381739243766339,0.326282010959077,0.131421456380017,"30","Chaotic Non-interactive","Periodic Fixed",1,0.5514,0.8448,-0.012,1.5338,0.172368779413053,0.0285274324085539,0.262617732224497,0.108019166486331,-0.180268407689518,11.7424242424242,-633.333333333333,36.262876515843,13.134419922315,33.8147921268493,24.2421858552024,21.6649421162194
"trial_log-200206-151115_task011_aud1_vis0_eps000_pp23_d2_test_SCT","23",2,"200206-151115","11",2,"Retention",0,0.475,0.903,-0.003,1.901,0.17837645645692,0.0244221939053522,0.382854603117484,0.104778909204149,"30","Chaotic Non-interactive","Periodic Fixed",2,0.5514,0.8448,-0.012,1.5338,0.172368779413053,0.0285274324085539,0.262617732224497,0.108019166486331,-0.138556401886108,6.88920454545455,-75,23.9405398357022,3.48536264184526,-14.3904941896235,45.783987956382,-2.99970587404211
"trial_log-200206-151219_task011_aud1_vis0_eps000_pp23_d2_test_SCT","23",2,"200206-151219","11",2,"Retention",0,0.366,0.95,-0.121,2.597,0.23308267151956,0.0293204644162738,0.222286388916751,0.0633078172601073,"30","Chaotic Non-interactive","Periodic Fixed",3,0.5514,0.8448,-0.012,1.5338,0.172368779413053,0.0285274324085539,0.262617732224497,0.108019166486331,-0.336235038084875,12.4526515151515,908.333333333333,69.3180336419351,35.2232534878121,2.7798926884218,-15.3574333942039,-41.3920516891615
"trial_log-200206-151322_task011_aud1_vis0_eps000_pp23_d2_test_SCT","23",2,"200206-151322","11",2,"Retention",0,0.457,0.889,0.269,1.948,0.172819581954125,0.0282631749478763,0.300375533462389,0.125624189872853,"30","Chaotic Non-interactive","Periodic Fixed",4,0.5514,0.8448,-0.012,1.5338,0.172368779413053,0.0285274324085539,0.262617732224497,0.108019166486331,-0.17120058034095,5.23200757575758,-2341.66666666667,27.0048246185943,0.261533754898816,-0.926327532366359,14.3774759297728,16.2980552055547
"trial_log-200206-151431_task011_aud1_vis0_eps000_pp23_d2_test_SCT","23",2,"200206-151431","11",2,"Retention",0,0.472,0.923,0,1.957,0.193325310624989,0.0522896092281333,0.321941236314616,0.126569791037077,"30","Chaotic Non-interactive","Periodic Fixed",5,0.5514,0.8448,-0.012,1.5338,0.172368779413053,0.0285274324085539,0.262617732224497,0.108019166486331,-0.143997098295249,9.25662878787879,-100,27.5916025557439,12.1579622964768,83.2958833422887,22.5892987452222,17.1734564838488
"trial_log-200211-091605_task011_aud1_vis0_eps000_pp24_d1_test_SCT","24",1,"200211-091605","11",-1,"PreTest",0,0.369,0.819,0.1,2.218,0.206724425943477,0.0207546588609743,0.296538271794424,0.164289052517919,"10","Periodic Fixed","Periodic Fixed",1,0.5272,0.8782,0.0382,1.7326,0.198238431542496,0.0379414769422251,0.32131975885456,0.12913987439969,-0.300075872534143,-6.74106126167161,161.780104712042,28.0156989495556,4.28070093924339,-45.2982315565148,-7.71240683998935,27.2179125786058
"trial_log-200211-091719_task011_aud1_vis0_eps000_pp24_d1_test_SCT","24",1,"200211-091719","11",-1,"PreTest",0,0.586,0.925,0.051,1.579,0.178680540457622,0.0357061537755552,0.336960901567971,0.14536320391113,"10","Periodic Fixed","Periodic Fixed",2,0.5272,0.8782,0.0382,1.7326,0.198238431542496,0.0379414769422251,0.32131975885456,0.12913987439969,0.111532625189681,5.32908221361877,33.5078534031414,-8.8652891607988,-9.86584232567509,-5.89150277432191,4.86778116887928,12.5626028264736
"trial_log-200211-091828_task011_aud1_vis0_eps000_pp24_d1_test_SCT","24",1,"200211-091828","11",-1,"PreTest",0,0.705,0.929,0.37,1.318,0.225731316249596,0.0518534452476917,0.32020547555785,0.135268694104409,"10","Periodic Fixed","Periodic Fixed",3,0.5272,0.8782,0.0382,1.7326,0.198238431542496,0.0379414769422251,0.32131975885456,0.12913987439969,0.337253414264036,5.78455932589388,868.586387434555,-23.9293547269999,13.8685947488474,36.6669129055015,-0.346783310395403,4.74587708344067
"trial_log-200211-091933_task011_aud1_vis0_eps000_pp24_d1_test_SCT","24",1,"200211-091933","11",-1,"PreTest",0,0.529,0.851,-0.246,1.609,0.186351841998775,0.0505512105824003,0.354664597159214,0.0983269639635173,"10","Periodic Fixed","Periodic Fixed",4,0.5272,0.8782,0.0382,1.7326,0.198238431542496,0.0379414769422251,0.32131975885456,0.12913987439969,0.00341426403641886,-3.09724436347074,-743.979057591623,-7.13378737158028,-5.99610754142438,33.2346936820001,10.3774627565766,-23.8601056253209
"trial_log-200211-092040_task011_aud1_vis0_eps000_pp24_d1_test_SCT","24",1,"200211-092040","11",-1,"PreTest",0,0.447,0.867,-0.084,1.939,0.19370403306301,0.030841916244504,0.298229548193343,0.102451457501475,"10","Periodic Fixed","Periodic Fixed",5,0.5272,0.8782,0.0382,1.7326,0.198238431542496,0.0379414769422251,0.32131975885456,0.12913987439969,-0.152124430955994,-1.2753359143703,-319.895287958115,11.9127323098234,-2.28734582099131,-18.7118722566648,-7.18605377507106,-20.6662868631992
"trial_log-200211-103537_task011_aud1_vis0_eps000_pp24_d1_test_SCT","24",1,"200211-103537","11",1,"PostTest",0,0.476,0.877,0.234,1.842,0.196026724904707,0.0385114585575093,0.309519176664067,0.163291025094986,"10","Periodic Fixed","Periodic Fixed",1,0.5272,0.8782,0.0382,1.7326,0.198238431542496,0.0379414769422251,0.32131975885456,0.12913987439969,-0.0971168437025797,-0.13664313368253,512.565445026178,6.31420985801686,-1.11568005284329,1.50226522850477,-3.67253549316733,26.4450858838515
"trial_log-200211-103706_task011_aud1_vis0_eps000_pp24_d1_test_SCT","24",1,"200211-103706","11",1,"PostTest",0,0.501,0.931,-0.133,1.859,0.173192460582267,0.0529410174775599,0.25529943982552,0.0715626750167543,"10","Periodic Fixed","Periodic Fixed",2,0.5272,0.8782,0.0382,1.7326,0.198238431542496,0.0379414769422251,0.32131975885456,0.12913987439969,-0.0496965098634294,6.01229788203144,-448.167539267016,7.29539420524068,-12.6342661033716,39.5333596480052,-20.5466104121295,-44.58514432555
"trial_log-200211-103818_task011_aud1_vis0_eps000_pp24_d1_test_SCT","24",1,"200211-103818","11",1,"PostTest",0,0.437,0.91,0.021,2.085,0.229151129030883,0.0372237912372096,0.389420489070318,0.109950079916554,"10","Periodic Fixed","Periodic Fixed",3,0.5272,0.8782,0.0382,1.7326,0.198238431542496,0.0379414769422251,0.32131975885456,0.12913987439969,-0.171092564491654,3.62104304258712,-45.0261780104712,20.3393743506868,15.5936955553244,-1.89155974636503,21.1940686307381,-14.8596973416153
"trial_log-200212-133325_task011_aud1_vis0_eps000_pp24_d2_test_SCT","24",2,"200212-133325","11",2,"Retention",0,0.458,0.887,0.126,1.935,0.199487960671607,0.045230675591408,0.39299559490515,0.09596470566893,"10","Periodic Fixed","Periodic Fixed",1,0.5272,0.8782,0.0382,1.7326,0.198238431542496,0.0379414769422251,0.32131975885456,0.12913987439969,-0.131259484066768,1.00204964700524,229.842931937173,11.6818654045943,0.630316291038219,19.2116892557515,22.3067004363813,-25.689330181693
"trial_log-200212-133431_task011_aud1_vis0_eps000_pp24_d2_test_SCT","24",2,"200212-133431","11",2,"Retention",0,0.421,0.737,-0.193,1.752,0.207299146067107,0.0325945787746148,0.353900215384377,0.113082134837927,"10","Periodic Fixed","Periodic Fixed",2,0.5272,0.8782,0.0382,1.7326,0.198238431542496,0.0379414769422251,0.32131975885456,0.12913987439969,-0.20144157814871,-16.0783420633113,-605.235602094241,1.11970449036131,4.57061451410276,-14.0924882174519,10.1395745614771,-12.4343775587578
"trial_log-200212-133536_task011_aud1_vis0_eps000_pp24_d2_test_SCT","24",2,"200212-133536","11",2,"Retention",0,0.443,0.804,-0.101,1.813,0.195520477211261,0.0579664000549117,0.354932264397179,0.106188978505488,"10","Periodic Fixed","Periodic Fixed",3,0.5272,0.8782,0.0382,1.7326,0.198238431542496,0.0379414769422251,0.32131975885456,0.12913987439969,-0.159711684370258,-8.44910043270325,-364.397905759162,4.64042479510562,-1.37105318584624,52.7784491446638,10.460765208601,-17.7721218956499
"trial_log-200212-133642_task011_aud1_vis0_eps000_pp24_d2_test_SCT","24",2,"200212-133642","11",2,"Retention",0,0.406,0.764,-0.069,1.88,0.186860384872835,0.0318040467520104,0.368147993320878,0.1710742329751,"10","Periodic Fixed","Periodic Fixed",4,0.5272,0.8782,0.0382,1.7326,0.198238431542496,0.0379414769422251,0.32131975885456,0.12913987439969,-0.2298937784522,-13.0038715554543,-280.628272251309,8.50744545769364,-5.73957662050102,-16.1760444896765,14.5737176677994,32.4720453464454
"trial_log-200212-133747_task011_aud1_vis0_eps000_pp24_d2_test_SCT","24",2,"200212-133747","11",2,"Retention",0,0.401,0.719,-0.134,1.794,0.142099711416244,0.022622202452264,0.302928582904979,0.091903373922665,"10","Periodic Fixed","Periodic Fixed",5,0.5272,0.8782,0.0382,1.7326,0.198238431542496,0.0379414769422251,0.32131975885456,0.12913987439969,-0.23937784522003,-18.1279890685493,-450.785340314136,3.54380699526724,-28.3187874769972,-40.3760626221492,-5.72363679567736,-28.8342393471574
"trial_log-200225-091439_task011_aud1_vis0_eps000_pp25_d1_test_SCT","25",1,"200225-091439","11",-1,"PreTest",0,0.223,0.509,-0.246,2.282,0.234785237364337,0.042082865965437,0.508008784452013,0.182401921396794,"25","Chaotic Interactive","Periodic Fixed",1,0.3236,0.7028,-0.0566,2.2046,0.209843743357673,0.0311804974496533,0.472769092021916,0.135578362935445,-0.310877626699629,-27.5754126351736,334.628975265018,3.51084096888324,11.8857458447792,34.9653450314177,7.45389092154599,34.5361586078776
"trial_log-200225-091553_task011_aud1_vis0_eps000_pp25_d1_test_SCT","25",1,"200225-091553","11",-1,"PreTest",0,0.348,0.708,0.07,2.038,0.188714005422594,0.0217960343553427,0.552944883915086,0.126908949217388,"25","Chaotic Interactive","Periodic Fixed",2,0.3236,0.7028,-0.0566,2.2046,0.209843743357673,0.0311804974496533,0.472769092021916,0.135578362935445,0.0754017305315203,0.739897552646554,-223.674911660777,-7.55692642656266,-10.0692723056623,-30.0972205766235,16.9587634314836,-6.39439327216595
"trial_log-200225-091700_task011_aud1_vis0_eps000_pp25_d1_test_SCT","25",1,"200225-091700","11",-1,"PreTest",0,0.361,0.75,-0.119,2.076,0.220136078697415,0.0250240592682211,0.458456938650079,0.123425978794476,"25","Chaotic Interactive","Periodic Fixed",3,0.3236,0.7028,-0.0566,2.2046,0.209843743357673,0.0311804974496533,0.472769092021916,0.135578362935445,0.11557478368356,6.71599317017644,110.247349823322,-5.83325773382927,4.90476159787084,-19.7445155946371,-3.02730309856498,-8.96336544995393
"trial_log-200225-091809_task011_aud1_vis0_eps000_pp25_d1_test_SCT","25",1,"200225-091809","11",-1,"PreTest",0,0.257,0.656,0.136,2.552,0.211343357087386,0.0414959568436375,0.382473087714046,0.100725934219149,"25","Chaotic Interactive","Periodic Fixed",4,0.3236,0.7028,-0.0566,2.2046,0.209843743357673,0.0311804974496533,0.472769092021916,0.135578362935445,-0.205809641532756,-6.659077973819,-340.282685512367,15.7579606277783,0.714633520026732,33.0830494626983,-19.0993882281298,-25.706482923747
"trial_log-200225-091915_task011_aud1_vis0_eps000_pp25_d1_test_SCT","25",1,"200225-091915","11",-1,"PreTest",0,0.429,0.891,-0.124,2.075,0.194240038216634,0.0255035708156283,0.461961765378356,0.144429031049417,"25","Chaotic Interactive","Periodic Fixed",5,0.3236,0.7028,-0.0566,2.2046,0.209843743357673,0.0311804974496533,0.472769092021916,0.135578362935445,0.325710754017305,26.7785998861696,119.081272084806,-5.87861743626962,-7.43586865701452,-18.2066583228554,-2.28596302633486,6.52808303798919
"trial_log-200225-104725_task011_aud1_vis0_eps000_pp25_d1_test_SCT","25",1,"200225-104725","11",1,"PostTest",0,0.453,0.634,0.326,1.4,0.120518770784686,0.023935326872764,0.293899005004561,0.0868401408453131,"25","Chaotic Interactive","Periodic Fixed",1,0.3236,0.7028,-0.0566,2.2046,0.209843743357673,0.0311804974496533,0.472769092021916,0.135578362935445,0.399876390605686,-9.78941377347751,-675.971731448763,-36.4964165835072,-42.5673747254571,-23.2362251070176,-37.834556030804,-35.9483777756914
"trial_log-200225-104830_task011_aud1_vis0_eps000_pp25_d1_test_SCT","25",1,"200225-104830","11",1,"PostTest",0,0.524,0.835,-0.117,1.592,0.133625527263476,0.0221354644569661,0.388254221976508,0.117102645855554,"25","Chaotic Interactive","Periodic Fixed",2,0.3236,0.7028,-0.0566,2.2046,0.209843743357673,0.0311804974496533,0.472769092021916,0.135578362935445,0.619283065512979,18.8104723961298,106.713780918728,-27.7873537149596,-36.3214146272092,-29.0086231218475,-17.8765641560786,-13.6273345391314
"trial_log-200225-104940_task011_aud1_vis0_eps000_pp25_d1_test_SCT","25",1,"200225-104940","11",1,"PostTest",0,0.576,0.711,0.138,1.233,0.134796409625181,0.0297221883922018,0.471858816414836,0.127229904724581,"25","Chaotic Interactive","Periodic Fixed",3,0.3236,0.7028,-0.0566,2.2046,0.209843743357673,0.0311804974496533,0.472769092021916,0.135578362935445,0.779975278121137,1.16676152532726,-343.816254416961,-44.071486891046,-35.7634364178187,-4.67699099350878,-0.19254126854761,-6.15766264624311
"trial_log-200226-151317_task011_aud1_vis0_eps000_pp25_d2_test_SCT","25",2,"200226-151317","11",2,"Retention",0,0.164,0.366,-0.151,2.235,0.187628997889198,0.0403351446449432,0.460733022969007,0.149342664675175,"25","Chaotic Interactive","Periodic Fixed",1,0.3236,0.7028,-0.0566,2.2046,0.209843743357673,0.0311804974496533,0.472769092021916,0.135578362935445,-0.493201483312732,-47.9225953329539,166.78445229682,1.37893495418669,-10.5863272895445,29.360170440102,-2.54586631317918,10.1522849529346
"trial_log-200226-151423_task011_aud1_vis0_eps000_pp25_d2_test_SCT","25",2,"200226-151423","11",2,"Retention",0,0.536,0.885,0.197,1.653,0.157912012542288,0.0378057561060352,0.449100471939646,0.170841086241814,"25","Chaotic Interactive","Periodic Fixed",2,0.3236,0.7028,-0.0566,2.2046,0.209843743357673,0.0311804974496533,0.472769092021916,0.135578362935445,0.656365883807169,25.9248719408082,-448.056537102473,-25.0204118660982,-24.7478099582263,21.2480851759328,-5.0063805950269,26.0091083436075
"trial_log-200226-151528_task011_aud1_vis0_eps000_pp25_d2_test_SCT","25",2,"200226-151528","11",2,"Retention",0,0.587,0.892,-0.097,1.519,0.186244195977274,0.0316166329095985,0.455967669074125,0.118045364923649,"25","Chaotic Interactive","Periodic Fixed",3,0.3236,0.7028,-0.0566,2.2046,0.209843743357673,0.0311804974496533,0.472769092021916,0.135578362935445,0.813967861557478,26.9208878770632,71.3780918727915,-31.0986119931053,-11.2462478045745,1.3987443935088,-3.55383277615199,-12.9320030366085
